MCMC	Heritability
7151	0.951149
7152	0.942529
7153	0.95977
7154	0.977011
7155	0.833333
7156	0.956897
7157	0.974138
7158	0.850575
7159	0.962644
7160	0.942529
7161	0.942529
7162	0.971264
7163	0.971264
7164	0.87069
7165	0.867816
7166	0.968391
7167	0.95977
7168	0.971264
7169	0.948276
7170	0.856322
7171	0.971264
7172	0.974138
7173	0.672414
7174	0.936782
7175	0.913793
7176	0.83908
7177	0.922414
7178	0.95977
7179	0.882184
7180	0.994253
7181	0.95977
7182	0.821839
7183	0.91092
7184	0.928161
7185	0.87069
7186	0.704023
7187	0.732759
7188	0.591954
7189	0.916667
7190	0.974138
7191	0.95977
7192	0.755747
7193	0.876437
7194	0.936782
7195	0.95977
7196	0.974138
7197	0.864943
7198	0.942529
7199	0.761494
7200	0.942529
7201	0.876437
7202	0.91954
7203	0.801724
7204	0.962644
7205	0.971264
7206	0.982759
7207	0.965517
7208	0.956897
7209	0.956897
7210	0.87931
7211	0.873563
7212	0.968391
7213	0.801724
7214	0.977011
7215	0.833333
7216	0.864943
7217	0.899425
7218	0.954023
7219	0.954023
7220	0.902299
7221	0.908046
7222	0.905172
7223	0.87069
7224	0.908046
7225	0.847701
7226	0.962644
7227	0.939655
7228	0.862069
7229	0.951149
7230	0.954023
7231	0.916667
7232	0.925287
7233	0.933908
7234	0.977011
7235	0.933908
7236	0.95977
7237	0.985632
7238	0.977011
7239	0.936782
7240	0.956897
7241	0.968391
7242	0.933908
7243	0.798851
7244	0.968391
7245	0.643678
7246	0.965517
7247	0.721264
7248	0.977011
7249	0.931034
7250	0.643678
7251	0.971264
7252	0.928161
7253	0.833333
7254	0.939655
7255	0.994253
7256	0.928161
7257	0.925287
7258	0.933908
7259	0.939655
7260	0.933908
7261	0.893678
7262	0.931034
7263	0.977011
7264	0.988506
7265	0.948276
7266	0.844828
7267	0.945402
7268	0.977011
7269	0.931034
7270	0.873563
7271	0.896552
7272	0.931034
7273	0.948276
7274	0.928161
7275	0.841954
7276	0.836207
7277	0.850575
7278	0.954023
7279	0.867816
7280	0.775862
7281	0.663793
7282	0.948276
7283	0.942529
7284	0.818966
7285	0.836207
7286	0.945402
7287	0.948276
7288	0.87069
7289	0.896552
7290	0.948276
7291	0.936782
7292	0.91092
7293	0.922414
7294	0.945402
7295	0.899425
7296	0.925287
7297	0.715517
7298	0.729885
7299	0.982759
7300	0.862069
7301	0.965517
7302	0.968391
7303	0.908046
7304	0.948276
7305	0.876437
7306	0.83046
7307	0.954023
7308	0.862069
7309	0.908046
7310	0.974138
7311	0.971264
7312	0.945402
7313	0.954023
7314	0.965517
7315	0.913793
7316	0.882184
7317	0.945402
7318	0.945402
7319	0.988506
7320	0.936782
7321	0.91092
7322	0.948276
7323	0.715517
7324	0.965517
7325	0.853448
7326	0.807471
7327	0.979885
7328	0.87069
7329	0.821839
7330	0.675287
7331	0.936782
7332	1
7333	0.979885
7334	0.698276
7335	0.965517
7336	0.971264
7337	0.695402
7338	0.968391
7339	0.925287
7340	0.885057
7341	0.841954
7342	0.965517
7343	0.951149
7344	0.781609
7345	0.971264
7346	0.867816
7347	0.867816
7348	0.795977
7349	0.738506
7350	0.735632
7351	0.988506
7352	0.844828
7353	0.847701
7354	0.979885
7355	0.968391
7356	0.965517
7357	0.95977
7358	0.859195
7359	0.887931
7360	0.83908
7361	0.965517
7362	0.916667
7363	0.761494
7364	0.91092
7365	0.95977
7366	0.979885
7367	0.936782
7368	0.988506
7369	0.933908
7370	0.933908
7371	0.95977
7372	0.867816
7373	0.942529
7374	0.764368
7375	0.91954
7376	0.956897
7377	0.948276
7378	0.933908
7379	0.965517
7380	0.908046
7381	0.942529
7382	0.942529
7383	0.965517
7384	0.761494
7385	0.971264
7386	0.787356
7387	0.859195
7388	0.936782
7389	0.704023
7390	0.948276
7391	0.905172
7392	0.95977
7393	0.916667
7394	0.908046
7395	0.948276
7396	0.905172
7397	0.893678
7398	0.91092
7399	0.95977
7400	0.971264
7401	0.91092
7402	0.922414
7403	0.890805
7404	0.87069
7405	0.962644
7406	0.936782
7407	0.931034
7408	0.847701
7409	0.91954
7410	0.899425
7411	0.948276
7412	0.885057
7413	0.933908
7414	0.91092
7415	0.968391
7416	0.968391
7417	0.933908
7418	0.962644
7419	0.908046
7420	0.887931
7421	1
7422	0.95977
7423	0.902299
7424	0.885057
7425	0.83908
7426	0.954023
7427	0.87931
7428	1
7429	0.91954
7430	0.95977
7431	0.876437
7432	0.988506
7433	0.91954
7434	0.887931
7435	0.818966
7436	0.893678
7437	0.933908
7438	0.982759
7439	0.991379
7440	0.525862
7441	0.942529
7442	0.948276
7443	0.563218
7444	0.95977
7445	0.813218
7446	0.988506
7447	0.925287
7448	0.95977
7449	0.936782
7450	0.951149
7451	0.896552
7452	0.962644
7453	0.928161
7454	0.873563
7455	0.939655
7456	0.948276
7457	0.916667
7458	0.968391
7459	0.936782
7460	0.988506
7461	0.928161
7462	0.91954
7463	0.928161
7464	0.795977
7465	0.982759
7466	0.862069
7467	0.988506
7468	0.91954
7469	0.931034
7470	0.962644
7471	0.752874
7472	0.962644
7473	0.916667
7474	0.798851
7475	0.798851
7476	0.718391
7477	0.968391
7478	0.807471
7479	0.87931
7480	1
7481	0.945402
7482	0.896552
7483	1
7484	0.810345
7485	0.942529
7486	0.954023
7487	0.956897
7488	0.956897
7489	0.890805
7490	0.804598
7491	0.948276
7492	0.951149
7493	0.971264
7494	0.948276
7495	0.824713
7496	0.818966
7497	0.844828
7498	0.902299
7499	0.95977
7500	0.939655
7501	0.95977
7502	0.954023
7503	0.850575
7504	0.571839
7505	0.827586
7506	0.931034
7507	0.982759
7508	0.890805
7509	0.807471
7510	0.804598
7511	0.965517
7512	0.551724
7513	0.948276
7514	0.948276
7515	0.939655
7516	0.902299
7517	0.784483
7518	0.821839
7519	0.787356
7520	0.974138
7521	0.896552
7522	0.732759
7523	0.772989
7524	0.902299
7525	0.985632
7526	0.890805
7527	0.948276
7528	0.908046
7529	0.795977
7530	0.643678
7531	0.954023
7532	0.850575
7533	1
7534	0.962644
7535	0.948276
7536	0.936782
7537	0.847701
7538	0.925287
7539	0.965517
7540	0.968391
7541	0.945402
7542	0.968391
7543	0.948276
7544	0.87069
7545	0.905172
7546	0.890805
7547	0.793103
7548	0.956897
7549	0.965517
7550	0.971264
7551	0.948276
7552	0.913793
7553	0.91954
7554	0.818966
7555	0.890805
7556	0.956897
7557	0.87069
7558	0.893678
7559	0.956897
7560	0.954023
7561	0.942529
7562	0.908046
7563	1
7564	0.954023
7565	0.873563
7566	0.979885
7567	0.816092
7568	0.890805
7569	0.954023
7570	0.945402
7571	1
7572	0.905172
7573	0.968391
7574	0.925287
7575	0.956897
7576	0.942529
7577	0.83908
7578	0.965517
7579	0.890805
7580	0.965517
7581	0.908046
7582	0.951149
7583	0.882184
7584	0.87069
7585	0.95977
7586	0.908046
7587	0.836207
7588	0.951149
7589	0.936782
7590	0.936782
7591	0.922414
7592	0.87069
7593	0.925287
7594	0.87069
7595	0.91092
7596	0.931034
7597	0.902299
7598	0.956897
7599	0.971264
7600	0.95977
7601	0.925287
7602	0.962644
7603	0.974138
7604	0.95977
7605	0.91954
7606	0.948276
7607	0.548851
7608	0.979885
7609	0.971264
7610	0.942529
7611	0.876437
7612	0.95977
7613	0.695402
7614	0.948276
7615	0.971264
7616	0.931034
7617	0.856322
7618	0.931034
7619	0.683908
7620	0.948276
7621	0.867816
7622	0.956897
7623	0.965517
7624	0.91954
7625	0.962644
7626	0.925287
7627	0.971264
7628	0.87069
7629	0.882184
7630	0.859195
7631	0.977011
7632	0.91092
7633	0.859195
7634	0.965517
7635	0.962644
7636	0.885057
7637	0.982759
7638	0.893678
7639	0.928161
7640	0.925287
7641	0.962644
7642	0.853448
7643	0.931034
7644	0.890805
7645	0.956897
7646	0.922414
7647	0.968391
7648	0.965517
7649	0.948276
7650	0.956897
7651	0.977011
7652	0.893678
7653	0.91092
7654	0.922414
7655	0.864943
7656	0.841954
7657	0.813218
7658	0.925287
7659	0.767241
7660	0.893678
7661	0.942529
7662	0.902299
7663	0.95977
7664	0.95977
7665	0.948276
7666	0.83908
7667	0.758621
7668	0.95977
7669	0.95977
7670	0.982759
7671	0.974138
7672	0.770115
7673	0.965517
7674	0.793103
7675	0.954023
7676	0.87931
7677	0.885057
7678	0.873563
7679	0.847701
7680	0.994253
7681	0.988506
7682	0.859195
7683	0.908046
7684	0.727011
7685	0.979885
7686	0.905172
7687	0.922414
7688	0.945402
7689	0.954023
7690	1
7691	0.954023
7692	0.951149
7693	0.827586
7694	0.91954
7695	0.890805
7696	0.95977
7697	0.971264
7698	0.942529
7699	0.827586
7700	0.925287
7701	0.988506
7702	0.844828
7703	0.91954
7704	0.945402
7705	0.735632
7706	0.856322
7707	0.945402
7708	0.954023
7709	0.965517
7710	0.813218
7711	0.965517
7712	0.818966
7713	0.939655
7714	0.876437
7715	0.821839
7716	0.761494
7717	0.936782
7718	0.936782
7719	0.925287
7720	0.91092
7721	0.87931
7722	0.862069
7723	0.772989
7724	0.971264
7725	0.968391
7726	0.853448
7727	0.936782
7728	0.922414
7729	0.804598
7730	0.925287
7731	0.974138
7732	0.974138
7733	0.942529
7734	0.956897
7735	0.95977
7736	0.931034
7737	0.775862
7738	0.847701
7739	0.83046
7740	0.982759
7741	0.715517
7742	0.962644
7743	0.905172
7744	0.807471
7745	0.939655
7746	0.847701
7747	0.890805
7748	0.91954
7749	0.908046
7750	0.876437
7751	0.974138
7752	0.908046
7753	0.948276
7754	0.83908
7755	0.968391
7756	0.859195
7757	0.925287
7758	0.965517
7759	0.931034
7760	0.853448
7761	0.902299
7762	0.974138
7763	0.764368
7764	0.715517
7765	0.942529
7766	0.781609
7767	0.928161
7768	0.87931
7769	0.931034
7770	0.979885
7771	0.931034
7772	0.95977
7773	0.965517
7774	0.965517
7775	0.795977
7776	0.968391
7777	0.908046
7778	0.954023
7779	0.931034
7780	0.741379
7781	0.928161
7782	0.859195
7783	0.683908
7784	0.951149
7785	0.864943
7786	0.873563
7787	0.913793
7788	0.787356
7789	0.896552
7790	0.931034
7791	0.890805
7792	0.939655
7793	0.896552
7794	0.893678
7795	0.873563
7796	0.847701
7797	0.833333
7798	0.896552
7799	0.905172
7800	0.637931
7801	0.856322
7802	0.933908
7803	0.933908
7804	0.893678
7805	0.83046
7806	0.95977
7807	0.890805
7808	0.965517
7809	0.833333
7810	0.988506
7811	0.951149
7812	0.933908
7813	0.965517
7814	0.778736
7815	0.988506
7816	0.956897
7817	0.942529
7818	0.908046
7819	0.887931
7820	0.956897
7821	0.948276
7822	0.936782
7823	0.956897
7824	0.942529
7825	0.945402
7826	0.933908
7827	0.951149
7828	0.882184
7829	0.931034
7830	0.896552
7831	0.922414
7832	0.942529
7833	0.701149
7834	0.79023
7835	0.939655
7836	0.91954
7837	0.905172
7838	0.979885
7839	0.979885
7840	0.859195
7841	0.977011
7842	0.902299
7843	0.902299
7844	0.859195
7845	0.962644
7846	0.827586
7847	0.942529
7848	0.956897
7849	0.95977
7850	0.913793
7851	0.916667
7852	0.893678
7853	0.95977
7854	0.833333
7855	0.939655
7856	0.764368
7857	0.95977
7858	0.87069
7859	0.942529
7860	0.62069
7861	0.925287
7862	0.652299
7863	0.95977
7864	0.724138
7865	0.887931
7866	0.905172
7867	0.850575
7868	0.928161
7869	0.974138
7870	0.893678
7871	0.942529
7872	0.908046
7873	0.968391
7874	0.841954
7875	0.954023
7876	0.948276
7877	0.968391
7878	0.853448
7879	0.821839
7880	0.942529
7881	0.818966
7882	0.956897
7883	0.732759
7884	0.91954
7885	0.862069
7886	0.833333
7887	0.692529
7888	0.902299
7889	0.833333
7890	0.942529
7891	0.945402
7892	0.890805
7893	0.95977
7894	0.988506
7895	0.896552
7896	0.672414
7897	0.781609
7898	0.979885
7899	0.882184
7900	0.836207
7901	0.87069
7902	0.864943
7903	0.954023
7904	0.637931
7905	0.87069
7906	0.899425
7907	0.933908
7908	0.862069
7909	0.965517
7910	0.942529
7911	0.922414
7912	0.979885
7913	0.968391
7914	0.887931
7915	0.948276
7916	0.939655
7917	0.939655
7918	0.971264
7919	0.971264
7920	0.977011
7921	0.954023
7922	0.91092
7923	0.977011
7924	0.968391
7925	0.956897
7926	0.905172
7927	0.91954
7928	0.956897
7929	0.962644
7930	0.979885
7931	0.979885
7932	0.965517
7933	0.968391
7934	0.948276
7935	0.948276
7936	0.902299
7937	0.948276
7938	0.945402
7939	0.784483
7940	0.801724
7941	0.896552
7942	0.974138
7943	0.942529
7944	0.609195
7945	0.945402
7946	0.91092
7947	0.956897
7948	0.931034
7949	0.847701
7950	0.652299
7951	0.936782
7952	0.928161
7953	0.985632
7954	0.988506
7955	0.75
7956	0.724138
7957	0.752874
7958	0.908046
7959	0.951149
7960	0.942529
7961	0.956897
7962	0.945402
7963	0.752874
7964	0.942529
7965	0.594828
7966	0.948276
7967	0.936782
7968	0.75
7969	0.942529
7970	0.566092
7971	0.931034
7972	0.867816
7973	0.758621
7974	0.818966
7975	0.928161
7976	0.939655
7977	0.965517
7978	0.939655
7979	0.908046
7980	0.968391
7981	0.79023
7982	0.994253
7983	0.83908
7984	0.902299
7985	0.649425
7986	0.939655
7987	0.867816
7988	0.965517
7989	0.876437
7990	0.95977
7991	0.908046
7992	0.948276
7993	0.962644
7994	0.965517
7995	0.954023
7996	0.882184
7997	0.816092
7998	0.83908
7999	0.885057
8000	0.844828
8001	0.836207
8002	0.936782
8003	0.928161
8004	0.956897
8005	0.956897
8006	0.893678
8007	0.75
8008	0.931034
8009	0.847701
8010	0.936782
8011	0.931034
8012	0.974138
8013	0.933908
8014	0.933908
8015	0.614943
8016	0.979885
8017	0.965517
8018	0.971264
8019	0.971264
8020	0.948276
8021	0.793103
8022	0.974138
8023	0.965517
8024	0.968391
8025	0.95977
8026	0.956897
8027	0.83046
8028	0.824713
8029	0.905172
8030	0.741379
8031	0.816092
8032	0.87931
8033	0.933908
8034	0.896552
8035	0.922414
8036	0.847701
8037	0.91954
8038	0.939655
8039	0.962644
8040	0.922414
8041	0.922414
8042	0.936782
8043	0.974138
8044	0.551724
8045	0.732759
8046	0.931034
8047	0.867816
8048	0.801724
8049	0.965517
8050	0.939655
8051	0.942529
8052	0.905172
8053	0.905172
8054	0.968391
8055	0.948276
8056	0.913793
8057	0.95977
8058	0.738506
8059	0.902299
8060	0.833333
8061	0.867816
8062	0.913793
8063	0.954023
8064	0.721264
8065	0.913793
8066	0.916667
8067	0.942529
8068	0.856322
8069	0.945402
8070	0.83046
8071	0.606322
8072	0.841954
8073	0.954023
8074	0.91954
8075	0.856322
8076	0.925287
8077	0.933908
8078	0.896552
8079	0.738506
8080	0.850575
8081	0.79023
8082	0.945402
8083	0.83046
8084	0.798851
8085	0.698276
8086	0.939655
8087	0.637931
8088	0.968391
8089	0.971264
8090	0.982759
8091	0.948276
8092	0.87931
8093	0.824713
8094	0.962644
8095	0.931034
8096	0.936782
8097	0.956897
8098	0.945402
8099	0.922414
8100	0.95977
8101	0.916667
8102	0.925287
8103	0.942529
8104	0.951149
8105	0.931034
8106	0.971264
8107	0.939655
8108	0.91092
8109	0.804598
8110	0.968391
8111	0.913793
8112	0.637931
8113	0.954023
8114	0.887931
8115	0.87931
8116	0.948276
8117	0.853448
8118	0.916667
8119	0.956897
8120	0.767241
8121	0.962644
8122	0.905172
8123	0.968391
8124	0.928161
8125	0.738506
8126	0.922414
8127	0.954023
8128	0.948276
8129	0.985632
8130	0.922414
8131	0.922414
8132	0.971264
8133	0.954023
8134	0.931034
8135	0.810345
8136	0.583333
8137	0.939655
8138	0.985632
8139	0.882184
8140	0.948276
8141	0.942529
8142	0.936782
8143	0.882184
8144	0.954023
8145	0.939655
8146	0.931034
8147	0.962644
8148	0.902299
8149	0.922414
8150	0.956897
8151	0.951149
8152	0.936782
8153	0.948276
8154	0.925287
8155	0.928161
8156	0.951149
8157	0.91954
8158	0.936782
8159	0.988506
8160	0.965517
8161	0.931034
8162	0.853448
8163	0.798851
8164	0.922414
8165	0.827586
8166	0.971264
8167	0.913793
8168	0.58046
8169	0.867816
8170	0.95977
8171	0.95977
8172	0.931034
8173	0.672414
8174	0.933908
8175	0.965517
8176	0.979885
8177	0.893678
8178	0.91954
8179	0.658046
8180	0.643678
8181	0.916667
8182	0.942529
8183	0.931034
8184	0.933908
8185	0.867816
8186	0.827586
8187	0.91092
8188	0.925287
8189	0.968391
8190	0.925287
8191	0.971264
8192	0.942529
8193	0.899425
8194	0.916667
8195	0.836207
8196	0.704023
8197	0.890805
8198	0.965517
8199	0.948276
8200	0.931034
8201	0.772989
8202	0.859195
8203	0.971264
8204	0.635057
8205	0.931034
8206	0.945402
8207	0.787356
8208	0.939655
8209	0.954023
8210	0.945402
8211	0.962644
8212	0.962644
8213	0.747126
8214	0.893678
8215	0.933908
8216	0.594828
8217	0.974138
8218	0.968391
8219	0.95977
8220	0.841954
8221	0.931034
8222	0.925287
8223	0.962644
8224	0.913793
8225	0.841954
8226	0.965517
8227	0.954023
8228	0.971264
8229	0.925287
8230	0.931034
8231	0.945402
8232	0.988506
8233	0.908046
8234	0.936782
8235	0.933908
8236	0.948276
8237	0.95977
8238	0.954023
8239	0.91954
8240	0.979885
8241	0.681034
8242	0.954023
8243	0.948276
8244	0.916667
8245	0.913793
8246	0.939655
8247	0.867816
8248	0.982759
8249	0.801724
8250	0.75
8251	0.951149
8252	0.908046
8253	0.939655
8254	0.767241
8255	0.882184
8256	0.867816
8257	0.922414
8258	0.87069
8259	0.850575
8260	0.893678
8261	0.951149
8262	0.890805
8263	0.916667
8264	0.942529
8265	0.933908
8266	0.908046
8267	0.951149
8268	0.968391
8269	0.95977
8270	0.974138
8271	0.893678
8272	0.931034
8273	0.994253
8274	0.816092
8275	0.908046
8276	0.931034
8277	0.775862
8278	0.95977
8279	0.91954
8280	0.968391
8281	0.931034
8282	0.795977
8283	0.764368
8284	0.896552
8285	0.945402
8286	0.827586
8287	0.816092
8288	0.833333
8289	0.916667
8290	0.859195
8291	0.916667
8292	0.988506
8293	0.905172
8294	0.945402
8295	0.91954
8296	0.948276
8297	0.862069
8298	0.885057
8299	0.862069
8300	1
8301	0.988506
8302	0.945402
8303	0.896552
8304	0.91092
8305	0.939655
8306	0.95977
8307	0.772989
8308	0.971264
8309	0.971264
8310	0.885057
8311	0.928161
8312	0.945402
8313	0.856322
8314	0.873563
8315	0.939655
8316	0.787356
8317	0.528736
8318	0.942529
8319	0.804598
8320	0.956897
8321	0.646552
8322	0.66092
8323	0.87931
8324	0.965517
8325	0.988506
8326	0.982759
8327	0.91954
8328	0.770115
8329	0.798851
8330	0.968391
8331	0.816092
8332	0.778736
8333	0.885057
8334	0.968391
8335	0.977011
8336	0.933908
8337	0.905172
8338	0.977011
8339	0.948276
8340	0.971264
8341	0.988506
8342	0.928161
8343	0.735632
8344	0.979885
8345	0.982759
8346	0.982759
8347	0.862069
8348	0.968391
8349	0.913793
8350	1
8351	0.948276
8352	0.867816
8353	0.91092
8354	0.70977
8355	0.954023
8356	0.87931
8357	0.862069
8358	0.922414
8359	0.672414
8360	0.908046
8361	0.939655
8362	0.971264
8363	0.977011
8364	0.954023
8365	0.942529
8366	0.916667
8367	0.954023
8368	0.965517
8369	0.916667
8370	0.977011
8371	0.988506
8372	0.83046
8373	0.821839
8374	0.841954
8375	0.936782
8376	0.833333
8377	0.864943
8378	0.925287
8379	0.945402
8380	0.772989
8381	0.925287
8382	0.977011
8383	0.91092
8384	0.916667
8385	0.864943
8386	0.922414
8387	0.908046
8388	0.971264
8389	0.836207
8390	0.942529
8391	0.850575
8392	0.933908
8393	0.925287
8394	0.948276
8395	0.988506
8396	0.913793
8397	0.706897
8398	0.982759
8399	0.916667
8400	1
8401	0.732759
8402	0.896552
8403	0.956897
8404	0.864943
8405	0.95977
8406	0.727011
8407	0.931034
8408	0.965517
8409	0.962644
8410	0.951149
8411	0.936782
8412	0.902299
8413	0.971264
8414	0.902299
8415	0.95977
8416	0.933908
8417	0.827586
8418	0.876437
8419	0.974138
8420	0.939655
8421	0.945402
8422	0.801724
8423	0.945402
8424	0.902299
8425	1
8426	0.965517
8427	0.873563
8428	0.965517
8429	0.902299
8430	0.853448
8431	0.945402
8432	0.936782
8433	0.764368
8434	0.83908
8435	0.896552
8436	0.893678
8437	0.91092
8438	0.905172
8439	0.844828
8440	0.942529
8441	0.784483
8442	0.816092
8443	0.896552
8444	0.933908
8445	0.936782
8446	0.954023
8447	0.951149
8448	0.95977
8449	0.896552
8450	0.70977
8451	0.744253
8452	0.885057
8453	0.974138
8454	0.896552
8455	0.896552
8456	0.902299
8457	0.968391
8458	0.896552
8459	0.850575
8460	0.948276
8461	0.87069
8462	0.873563
8463	0.721264
8464	0.913793
8465	0.965517
8466	0.876437
8467	0.804598
8468	0.971264
8469	0.939655
8470	0.971264
8471	0.971264
8472	0.885057
8473	0.931034
8474	0.948276
8475	0.925287
8476	0.965517
8477	0.816092
8478	0.902299
8479	0.916667
8480	0.91954
8481	0.982759
8482	0.864943
8483	0.885057
8484	0.836207
8485	0.933908
8486	0.95977
8487	0.965517
8488	0.896552
8489	0.931034
8490	0.965517
8491	0.939655
8492	0.689655
8493	0.844828
8494	0.939655
8495	0.939655
8496	0.887931
8497	0.899425
8498	0.905172
8499	0.91954
8500	0.956897
8501	0.936782
8502	0.948276
8503	0.772989
8504	0.979885
8505	0.991379
8506	0.954023
8507	1
8508	0.833333
8509	0.882184
8510	0.931034
8511	0.882184
8512	0.727011
8513	0.968391
8514	0.962644
8515	0.859195
8516	0.977011
8517	0.890805
8518	0.87069
8519	0.939655
8520	0.982759
8521	0.965517
8522	0.87931
8523	1
8524	0.933908
8525	1
8526	0.928161
8527	0.908046
8528	0.747126
8529	0.956897
8530	0.936782
8531	0.885057
8532	0.965517
8533	0.931034
8534	0.793103
8535	0.962644
8536	0.979885
8537	0.571839
8538	0.744253
8539	0.913793
8540	0.968391
8541	0.982759
8542	0.968391
8543	0.971264
8544	0.893678
8545	0.793103
8546	0.798851
8547	1
8548	0.948276
8549	0.916667
8550	0.844828
8551	0.951149
8552	0.844828
8553	0.954023
8554	0.887931
8555	0.554598
8556	0.902299
8557	0.965517
8558	0.948276
8559	0.931034
8560	0.977011
8561	0.867816
8562	0.890805
8563	0.974138
8564	0.614943
8565	0.695402
8566	0.87931
8567	0.781609
8568	0.836207
8569	0.91092
8570	0.908046
8571	0.951149
8572	0.968391
8573	0.942529
8574	0.79023
8575	0.925287
8576	0.784483
8577	0.859195
8578	0.942529
8579	0.913793
8580	0.954023
8581	0.772989
8582	0.948276
8583	0.971264
8584	0.931034
8585	0.827586
8586	0.977011
8587	0.942529
8588	0.971264
8589	0.965517
8590	0.948276
8591	0.890805
8592	0.804598
8593	0.982759
8594	0.991379
8595	0.91954
8596	0.890805
8597	0.833333
8598	0.954023
8599	0.922414
8600	0.896552
8601	0.925287
8602	0.928161
8603	0.925287
8604	0.859195
8605	0.954023
8606	0.784483
8607	0.988506
8608	0.936782
8609	0.899425
8610	0.933908
8611	0.887931
8612	0.939655
8613	0.896552
8614	0.979885
8615	0.887931
8616	0.965517
8617	0.977011
8618	0.948276
8619	0.833333
8620	0.962644
8621	0.965517
8622	0.890805
8623	0.942529
8624	0.956897
8625	0.913793
8626	0.936782
8627	0.827586
8628	0.784483
8629	0.850575
8630	0.818966
8631	0.962644
8632	0.91954
8633	0.804598
8634	0.916667
8635	0.954023
8636	0.744253
8637	0.954023
8638	0.965517
8639	0.956897
8640	0.735632
8641	0.887931
8642	0.956897
8643	0.87931
8644	0.942529
8645	0.896552
8646	0.873563
8647	0.896552
8648	0.893678
8649	0.925287
8650	0.913793
8651	0.982759
8652	0.977011
8653	0.982759
8654	0.925287
8655	0.885057
8656	0.864943
8657	0.864943
8658	0.908046
8659	0.942529
8660	0.945402
8661	0.867816
8662	0.798851
8663	0.945402
8664	0.821839
8665	0.928161
8666	0.948276
8667	0.965517
8668	0.954023
8669	0.954023
8670	0.965517
8671	0.594828
8672	0.862069
8673	0.767241
8674	0.867816
8675	0.95977
8676	0.91092
8677	0.913793
8678	0.974138
8679	0.936782
8680	0.951149
8681	0.974138
8682	0.933908
8683	0.913793
8684	0.856322
8685	1
8686	0.965517
8687	0.724138
8688	0.91954
8689	0.83908
8690	0.931034
8691	0.887931
8692	0.931034
8693	0.821839
8694	0.862069
8695	0.873563
8696	0.890805
8697	0.902299
8698	0.908046
8699	0.931034
8700	0.908046
8701	0.931034
8702	0.965517
8703	0.793103
8704	0.942529
8705	0.91954
8706	0.775862
8707	0.755747
8708	0.87931
8709	0.841954
8710	0.807471
8711	0.95977
8712	1
8713	0.798851
8714	0.95977
8715	0.781609
8716	0.968391
8717	0.962644
8718	0.778736
8719	0.87069
8720	0.908046
8721	0.948276
8722	0.91092
8723	0.885057
8724	0.816092
8725	0.954023
8726	0.936782
8727	0.939655
8728	0.91092
8729	0.824713
8730	0.954023
8731	0.968391
8732	0.931034
8733	0.933908
8734	0.95977
8735	0.962644
8736	0.951149
8737	0.95977
8738	0.988506
8739	0.965517
8740	0.945402
8741	0.965517
8742	0.936782
8743	0.928161
8744	0.974138
8745	0.913793
8746	0.939655
8747	0.962644
8748	0.951149
8749	0.810345
8750	0.824713
8751	0.933908
8752	0.701149
8753	0.916667
8754	0.948276
8755	0.956897
8756	0.896552
8757	0.95977
8758	0.956897
8759	0.977011
8760	0.965517
8761	0.583333
8762	0.810345
8763	0.974138
8764	0.91954
8765	0.962644
8766	0.956897
8767	0.885057
8768	0.968391
8769	0.675287
8770	0.968391
8771	0.902299
8772	0.916667
8773	0.916667
8774	0.905172
8775	0.876437
8776	0.936782
8777	0.91954
8778	0.876437
8779	0.962644
8780	0.87931
8781	0.945402
8782	0.942529
8783	0.962644
8784	1
8785	0.586207
8786	0.876437
8787	0.844828
8788	0.767241
8789	0.954023
8790	0.977011
8791	0.965517
8792	0.936782
8793	1
8794	0.968391
8795	0.724138
8796	0.795977
8797	0.942529
8798	0.933908
8799	0.971264
8800	0.985632
8801	0.813218
8802	0.841954
8803	0.971264
8804	0.913793
8805	0.916667
8806	0.936782
8807	0.597701
8808	0.666667
8809	0.942529
8810	0.962644
8811	0.810345
8812	0.965517
8813	0.968391
8814	0.951149
8815	0.962644
8816	0.945402
8817	0.905172
8818	0.850575
8819	0.971264
8820	0.965517
8821	0.962644
8822	0.954023
8823	0.945402
8824	0.87931
8825	0.95977
8826	0.954023
8827	0.715517
8828	0.948276
8829	0.836207
8830	0.925287
8831	0.965517
8832	0.954023
8833	0.982759
8834	0.591954
8835	0.928161
8836	0.913793
8837	0.908046
8838	0.83046
8839	0.896552
8840	0.945402
8841	0.988506
8842	1
8843	0.942529
8844	1
8845	0.885057
8846	0.87931
8847	0.818966
8848	0.942529
8849	0.933908
8850	0.948276
8851	0.968391
8852	0.988506
8853	0.816092
8854	0.965517
8855	0.864943
8856	0.942529
8857	0.681034
8858	0.795977
8859	0.971264
8860	0.844828
8861	0.942529
8862	0.971264
8863	0.864943
8864	0.948276
8865	0.95977
8866	0.893678
8867	0.962644
8868	0.933908
8869	0.954023
8870	0.928161
8871	0.933908
8872	0.945402
8873	0.890805
8874	0.87931
8875	0.942529
8876	0.939655
8877	0.913793
8878	0.873563
8879	0.787356
8880	0.994253
8881	0.965517
8882	0.715517
8883	0.862069
8884	0.718391
8885	0.942529
8886	0.95977
8887	0.951149
8888	0.887931
8889	0.928161
8890	0.928161
8891	0.971264
8892	0.931034
8893	0.876437
8894	0.962644
8895	0.864943
8896	0.954023
8897	0.913793
8898	0.948276
8899	0.850575
8900	0.979885
8901	0.79023
8902	0.971264
8903	0.956897
8904	0.962644
8905	0.922414
8906	0.882184
8907	0.933908
