name	term	lev	seq	value
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.11476.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.30383.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.33727.m1	5
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.18237.m1	-17
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.10444.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.30029.m1	2
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.32354.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.10594.m1	4
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.272.m1	-3
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.15336.m1	13
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.31297.m1	-8
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.23035.m1	3
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.19748.m1	-4
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.11119.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.2410.m1	9
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.10453.m1	-1
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.30125.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.5157.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.1674.m1	-21
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.18898.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.931.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.6844.m1	-3
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.30556.m1	2
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.22508.m1	-2
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.11941.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.11152.m1	4
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.7.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.28929.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.2471.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.9807.m1	9
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.13368.m1	25
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.11475.m1	-1
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.15272.m1	-11
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.16326.m1	-1
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.1470.m1	1
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.16905.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.12784.m1	5
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.6388.m1	-3
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.6387.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.24269.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.14502.m1	-3
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.15514.m1	1
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.21015.m1	-8
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.15502.m1	-4
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.12691.m1	6
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.32156.m1	12
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.7390.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.15383.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.9839.m1	-4
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.6087.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.24204.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.30404.m1	2
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.26691.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.15280.m1	-12
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.17479.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.22182.m1	7
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.2877.m1	13
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.9812.m1	-9
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.29680.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.19333.m1	-15
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.15344.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.18985.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.19742.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.30382.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.25532.m1	6
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.30463.m1	6
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.19870.m1	9
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.15382.m1	-7
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.18992.m1	0
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.13176.m1	-17
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.19582.m1	2
"cation transmembrane transporter activity"	GO:0022890;GO:0008324;GO:0046873	2	aten_0.1.m1.23773.m1	-21
"structural constituent of cytoskeleton"	GO:0005200	2	aten_0.1.m1.15363.m1	-1
"structural constituent of cytoskeleton"	GO:0005200	2	aten_0.1.m1.24814.m1	-1
"fibroblast growth factor-activated receptor activity"	GO:0005007	3	aten_0.1.m1.20921.m1	-3
"fibroblast growth factor-activated receptor activity"	GO:0005007	3	aten_0.1.m1.20923.m1	-1
"fibroblast growth factor-activated receptor activity"	GO:0005007	3	aten_0.1.m1.18072.m1	0
"fibroblast growth factor-activated receptor activity"	GO:0005007	3	aten_0.1.m1.8122.m1	0
"oxidoreductase activity, acting on a sulfur group of donors"	GO:0016667	3	aten_0.1.m1.16235.m1	0
"oxidoreductase activity, acting on a sulfur group of donors"	GO:0016667	3	aten_0.1.m1.18047.m1	0
"oxidoreductase activity, acting on a sulfur group of donors"	GO:0016667	3	aten_0.1.m1.14728.m1	4
"ribonucleoside binding"	GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0001882;GO:0019001	4	aten_0.1.m1.10932.m1	-10
"ribonucleoside binding"	GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0001882;GO:0019001	4	aten_0.1.m1.19546.m1	7
"ribonucleoside binding"	GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0001882;GO:0019001	4	aten_0.1.m1.16855.m1	0
"ribonucleoside binding"	GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0001882;GO:0019001	4	aten_0.1.m1.31421.m1	-1
"ribonucleoside binding"	GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0001882;GO:0019001	4	aten_0.1.m1.2187.m1	-12
"ribonucleoside binding"	GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0001882;GO:0019001	4	aten_0.1.m1.9383.m1	-3
"arylesterase activity"	GO:0004064	2	aten_0.1.m1.14906.m1	-8
"arylesterase activity"	GO:0004064	2	aten_0.1.m1.21761.m1	0
"group II metabotropic glutamate receptor activity"	GO:0001641	2	aten_0.1.m1.1811.m1	0
"group II metabotropic glutamate receptor activity"	GO:0001641	2	aten_0.1.m1.11104.m1	-1
"group II metabotropic glutamate receptor activity"	GO:0001641	2	aten_0.1.m1.25775.m1	-1
"translation initiation factor activity"	GO:0003743	2	aten_0.1.m1.13167.m1	10
"translation initiation factor activity"	GO:0003743	2	aten_0.1.m1.3228.m1	7
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	aten_0.1.m1.12923.m1	0
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	aten_0.1.m1.11975.m1	0
"lactate dehydrogenase activity"	GO:0004457	4	aten_0.1.m1.3800.m1	7
"lactate dehydrogenase activity"	GO:0004457	4	aten_0.1.m1.27781.m1	0
"gated channel activity"	GO:0022836	5	aten_0.1.m1.26187.m1	9
"gated channel activity"	GO:0022836	5	aten_0.1.m1.19863.m1	0
"gated channel activity"	GO:0022836	5	aten_0.1.m1.15385.m1	-8
"gated channel activity"	GO:0022836	5	aten_0.1.m1.21648.m1	0
"gated channel activity"	GO:0022836	5	aten_0.1.m1.28083.m1	-1
"gated channel activity"	GO:0022836	5	aten_0.1.m1.6454.m1	-13
"gated channel activity"	GO:0022836	5	aten_0.1.m1.22865.m1	2
"gated channel activity"	GO:0022836	5	aten_0.1.m1.11476.m1	0
"gated channel activity"	GO:0022836	5	aten_0.1.m1.10444.m1	0
"gated channel activity"	GO:0022836	5	aten_0.1.m1.31297.m1	-8
"gated channel activity"	GO:0022836	5	aten_0.1.m1.13958.m1	2
"gated channel activity"	GO:0022836	5	aten_0.1.m1.19748.m1	-4
"gated channel activity"	GO:0022836	5	aten_0.1.m1.2410.m1	9
"gated channel activity"	GO:0022836	5	aten_0.1.m1.10453.m1	-1
"gated channel activity"	GO:0022836	5	aten_0.1.m1.18558.m1	-14
"gated channel activity"	GO:0022836	5	aten_0.1.m1.9224.m1	-10
"gated channel activity"	GO:0022836	5	aten_0.1.m1.6844.m1	-3
"gated channel activity"	GO:0022836	5	aten_0.1.m1.26537.m1	-10
"gated channel activity"	GO:0022836	5	aten_0.1.m1.19690.m1	7
"gated channel activity"	GO:0022836	5	aten_0.1.m1.9807.m1	9
"gated channel activity"	GO:0022836	5	aten_0.1.m1.13368.m1	25
"gated channel activity"	GO:0022836	5	aten_0.1.m1.11475.m1	-1
"gated channel activity"	GO:0022836	5	aten_0.1.m1.15272.m1	-11
"gated channel activity"	GO:0022836	5	aten_0.1.m1.16326.m1	-1
"gated channel activity"	GO:0022836	5	aten_0.1.m1.6388.m1	-3
"gated channel activity"	GO:0022836	5	aten_0.1.m1.6387.m1	0
"gated channel activity"	GO:0022836	5	aten_0.1.m1.24269.m1	0
"gated channel activity"	GO:0022836	5	aten_0.1.m1.14502.m1	-3
"gated channel activity"	GO:0022836	5	aten_0.1.m1.15514.m1	1
"gated channel activity"	GO:0022836	5	aten_0.1.m1.21015.m1	-8
"gated channel activity"	GO:0022836	5	aten_0.1.m1.7390.m1	0
"gated channel activity"	GO:0022836	5	aten_0.1.m1.15383.m1	0
"gated channel activity"	GO:0022836	5	aten_0.1.m1.9839.m1	-4
"gated channel activity"	GO:0022836	5	aten_0.1.m1.19011.m1	-19
"gated channel activity"	GO:0022836	5	aten_0.1.m1.24204.m1	0
"gated channel activity"	GO:0022836	5	aten_0.1.m1.16370.m1	-5
"gated channel activity"	GO:0022836	5	aten_0.1.m1.15280.m1	-12
"gated channel activity"	GO:0022836	5	aten_0.1.m1.22182.m1	7
"gated channel activity"	GO:0022836	5	aten_0.1.m1.2877.m1	13
"gated channel activity"	GO:0022836	5	aten_0.1.m1.9812.m1	-9
"gated channel activity"	GO:0022836	5	aten_0.1.m1.29680.m1	0
"gated channel activity"	GO:0022836	5	aten_0.1.m1.19742.m1	0
"gated channel activity"	GO:0022836	5	aten_0.1.m1.32548.m1	1
"gated channel activity"	GO:0022836	5	aten_0.1.m1.15382.m1	-7
"fibroblast growth factor receptor binding"	GO:0005104;GO:0070851	5	aten_0.1.m1.6726.m1	0
"fibroblast growth factor receptor binding"	GO:0005104;GO:0070851	5	aten_0.1.m1.1204.m1	7
"sodium ion transmembrane transporter activity"	GO:0015081	2	aten_0.1.m1.31334.m1	-3
"sodium ion transmembrane transporter activity"	GO:0015081	2	aten_0.1.m1.30357.m1	0
"sodium ion transmembrane transporter activity"	GO:0015081	2	aten_0.1.m1.30383.m1	0
"sodium ion transmembrane transporter activity"	GO:0015081	2	aten_0.1.m1.33727.m1	5
"sodium ion transmembrane transporter activity"	GO:0015081	2	aten_0.1.m1.18237.m1	-17
"sodium ion transmembrane transporter activity"	GO:0015081	2	aten_0.1.m1.15336.m1	13
"sodium ion transmembrane transporter activity"	GO:0015081	2	aten_0.1.m1.19748.m1	-4
"sodium ion transmembrane transporter activity"	GO:0015081	2	aten_0.1.m1.5157.m1	0
"sodium ion transmembrane transporter activity"	GO:0015081	2	aten_0.1.m1.2471.m1	0
"sodium ion transmembrane transporter activity"	GO:0015081	2	aten_0.1.m1.16905.m1	0
"sodium ion transmembrane transporter activity"	GO:0015081	2	aten_0.1.m1.15514.m1	1
"sodium ion transmembrane transporter activity"	GO:0015081	2	aten_0.1.m1.15502.m1	-4
"sodium ion transmembrane transporter activity"	GO:0015081	2	aten_0.1.m1.30404.m1	2
"sodium ion transmembrane transporter activity"	GO:0015081	2	aten_0.1.m1.26691.m1	0
"sodium ion transmembrane transporter activity"	GO:0015081	2	aten_0.1.m1.15344.m1	0
"sodium ion transmembrane transporter activity"	GO:0015081	2	aten_0.1.m1.19742.m1	0
"sodium ion transmembrane transporter activity"	GO:0015081	2	aten_0.1.m1.30382.m1	0
"scavenger receptor activity"	GO:0005044;GO:0038024	2	aten_0.1.m1.33787.m1	-10
"scavenger receptor activity"	GO:0005044;GO:0038024	2	aten_0.1.m1.23452.m1	3
"scavenger receptor activity"	GO:0005044;GO:0038024	2	aten_0.1.m1.8048.m1	0
"scavenger receptor activity"	GO:0005044;GO:0038024	2	aten_0.1.m1.28762.m1	3
"scavenger receptor activity"	GO:0005044;GO:0038024	2	aten_0.1.m1.23384.m1	-1
"scavenger receptor activity"	GO:0005044;GO:0038024	2	aten_0.1.m1.23862.m1	0
"scavenger receptor activity"	GO:0005044;GO:0038024	2	aten_0.1.m1.867.m1	-14
"scavenger receptor activity"	GO:0005044;GO:0038024	2	aten_0.1.m1.29429.m1	-2
"scavenger receptor activity"	GO:0005044;GO:0038024	2	aten_0.1.m1.29802.m1	18
"scavenger receptor activity"	GO:0005044;GO:0038024	2	aten_0.1.m1.8858.m1	8
"scavenger receptor activity"	GO:0005044;GO:0038024	2	aten_0.1.m1.28801.m1	-15
"scavenger receptor activity"	GO:0005044;GO:0038024	2	aten_0.1.m1.22686.m1	-19
"scavenger receptor activity"	GO:0005044;GO:0038024	2	aten_0.1.m1.29291.m1	0
"scavenger receptor activity"	GO:0005044;GO:0038024	2	aten_0.1.m1.866.m1	0
"scavenger receptor activity"	GO:0005044;GO:0038024	2	aten_0.1.m1.29283.m1	4
"scavenger receptor activity"	GO:0005044;GO:0038024	2	aten_0.1.m1.32770.m1	-14
"RNA cap binding"	GO:0000339	2	aten_0.1.m1.12986.m1	-13
"RNA cap binding"	GO:0000339	2	aten_0.1.m1.4830.m1	-8
"RNA cap binding"	GO:0000339	2	aten_0.1.m1.6551.m1	-1
"RNA cap binding"	GO:0000339	2	aten_0.1.m1.4772.m1	-1
"RNA cap binding"	GO:0000339	2	aten_0.1.m1.31734.m1	0
"carbonate dehydratase activity"	GO:0004089	3	aten_0.1.m1.5887.m1	7
"carbonate dehydratase activity"	GO:0004089	3	aten_0.1.m1.14905.m1	2
"carbonate dehydratase activity"	GO:0004089	3	aten_0.1.m1.6479.m1	-4
"tryptophanase activity"	GO:0009034	4	aten_0.1.m1.13117.m1	12
"tryptophanase activity"	GO:0009034	4	aten_0.1.m1.13102.m1	0
"mannosidase activity"	GO:0004559;GO:0015923	6	aten_0.1.m1.1905.m1	6
"mannosidase activity"	GO:0004559;GO:0015923	6	aten_0.1.m1.19865.m1	-21
"mannosidase activity"	GO:0004559;GO:0015923	6	aten_0.1.m1.1906.m1	3
"mannosidase activity"	GO:0004559;GO:0015923	6	aten_0.1.m1.17369.m1	0
"mannosidase activity"	GO:0004559;GO:0015923	6	aten_0.1.m1.20004.m1	4
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.23510.m1	0
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.10261.m1	0
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.6063.m1	-4
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.3207.m1	0
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.16409.m1	-5
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.30060.m1	-19
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.27237.m1	0
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.25791.m1	0
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.23511.m1	10
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.1535.m1	7
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.29033.m1	0
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.1532.m1	-7
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.24826.m1	0
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.1294.m1	0
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.10264.m1	0
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.7575.m1	0
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.23518.m1	0
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.23521.m1	0
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.33550.m1	2
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.10260.m1	6
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.24198.m1	0
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.5482.m1	10
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.749.m1	0
"GABA receptor activity"	GO:0016917	2	aten_0.1.m1.15732.m1	11
"SNARE binding"	GO:0000149	3	aten_0.1.m1.532.m1	0
"SNARE binding"	GO:0000149	3	aten_0.1.m1.11086.m1	5
"SNARE binding"	GO:0000149	3	aten_0.1.m1.24581.m1	0
"SNARE binding"	GO:0000149	3	aten_0.1.m1.21036.m1	0
"SNARE binding"	GO:0000149	3	aten_0.1.m1.23535.m1	-1
"SNARE binding"	GO:0000149	3	aten_0.1.m1.21997.m1	4
"SNARE binding"	GO:0000149	3	aten_0.1.m1.1835.m1	-6
"SNARE binding"	GO:0000149	3	aten_0.1.m1.513.m1	6
"SNARE binding"	GO:0000149	3	aten_0.1.m1.23536.m1	12
"SNARE binding"	GO:0000149	3	aten_0.1.m1.16774.m1	-14
"SNARE binding"	GO:0000149	3	aten_0.1.m1.14066.m1	-7
"SNARE binding"	GO:0000149	3	aten_0.1.m1.17493.m1	1
"SNARE binding"	GO:0000149	3	aten_0.1.m1.2213.m1	0
"SNARE binding"	GO:0000149	3	aten_0.1.m1.2067.m1	0
"SNARE binding"	GO:0000149	3	aten_0.1.m1.12625.m1	0
"SNARE binding"	GO:0000149	3	aten_0.1.m1.11026.m1	-1
"nucleotidyltransferase activity"	GO:0016779	3	aten_0.1.m1.32510.m1	-22
"nucleotidyltransferase activity"	GO:0016779	3	aten_0.1.m1.31221.m1	-9
"nucleotidyltransferase activity"	GO:0016779	3	aten_0.1.m1.5213.m1	2
"nucleotidyltransferase activity"	GO:0016779	3	aten_0.1.m1.30498.m1	3
"nucleotidyltransferase activity"	GO:0016779	3	aten_0.1.m1.17232.m1	-10
"nucleotidyltransferase activity"	GO:0016779	3	aten_0.1.m1.32999.m1	-6
"nucleotidyltransferase activity"	GO:0016779	3	aten_0.1.m1.28586.m1	0
"nucleotidyltransferase activity"	GO:0016779	3	aten_0.1.m1.17197.m1	-1
"nucleotidyltransferase activity"	GO:0016779	3	aten_0.1.m1.15220.m1	0
"nucleotidyltransferase activity"	GO:0016779	3	aten_0.1.m1.24186.m1	0
"nucleotidyltransferase activity"	GO:0016779	3	aten_0.1.m1.9799.m1	-11
"UDP-galactose transmembrane transporter activity"	GO:0005459;GO:0015165	2	aten_0.1.m1.10307.m1	5
"UDP-galactose transmembrane transporter activity"	GO:0005459;GO:0015165	2	aten_0.1.m1.1859.m1	8
"sodium channel activity"	GO:0005272	4	aten_0.1.m1.33727.m1	5
"sodium channel activity"	GO:0005272	4	aten_0.1.m1.19748.m1	-4
"sodium channel activity"	GO:0005272	4	aten_0.1.m1.16905.m1	0
"sodium channel activity"	GO:0005272	4	aten_0.1.m1.15514.m1	1
"sodium channel activity"	GO:0005272	4	aten_0.1.m1.15502.m1	-4
"sodium channel activity"	GO:0005272	4	aten_0.1.m1.19742.m1	0
"carboxylic ester hydrolase activity"	GO:0052689	2	aten_0.1.m1.14014.m1	4
"carboxylic ester hydrolase activity"	GO:0052689	2	aten_0.1.m1.14906.m1	-8
"carboxylic ester hydrolase activity"	GO:0052689	2	aten_0.1.m1.6558.m1	-10
"carboxylic ester hydrolase activity"	GO:0052689	2	aten_0.1.m1.811.m1	-7
"carboxylic ester hydrolase activity"	GO:0052689	2	aten_0.1.m1.6555.m1	11
"carboxylic ester hydrolase activity"	GO:0052689	2	aten_0.1.m1.28618.m1	0
"carboxylic ester hydrolase activity"	GO:0052689	2	aten_0.1.m1.28617.m1	0
"carboxylic ester hydrolase activity"	GO:0052689	2	aten_0.1.m1.29814.m1	-7
"carboxylic ester hydrolase activity"	GO:0052689	2	aten_0.1.m1.21761.m1	0
"carboxylic ester hydrolase activity"	GO:0052689	2	aten_0.1.m1.4482.m1	21
"carboxylic ester hydrolase activity"	GO:0052689	2	aten_0.1.m1.9805.m1	0
"carboxylic ester hydrolase activity"	GO:0052689	2	aten_0.1.m1.9800.m1	3
"carboxylic ester hydrolase activity"	GO:0052689	2	aten_0.1.m1.11710.m1	0
"carboxylic ester hydrolase activity"	GO:0052689	2	aten_0.1.m1.7154.m1	-11
"carboxylic ester hydrolase activity"	GO:0052689	2	aten_0.1.m1.14018.m1	0
"carboxylic ester hydrolase activity"	GO:0052689	2	aten_0.1.m1.19814.m1	0
"carboxylic ester hydrolase activity"	GO:0052689	2	aten_0.1.m1.11723.m1	0
"carboxylic ester hydrolase activity"	GO:0052689	2	aten_0.1.m1.15631.m1	-2
"carboxylic ester hydrolase activity"	GO:0052689	2	aten_0.1.m1.7138.m1	1
"ErbB-2 class receptor binding"	GO:0005176	4	aten_0.1.m1.2520.m1	0
"ErbB-2 class receptor binding"	GO:0005176	4	aten_0.1.m1.5911.m1	15
"ErbB-2 class receptor binding"	GO:0005176	4	aten_0.1.m1.18800.m1	7
"ErbB-2 class receptor binding"	GO:0005176	4	aten_0.1.m1.3025.m1	6
"ErbB-2 class receptor binding"	GO:0005176	4	aten_0.1.m1.4637.m1	9
"ErbB-2 class receptor binding"	GO:0005176	4	aten_0.1.m1.4613.m1	-4
"ErbB-2 class receptor binding"	GO:0005176	4	aten_0.1.m1.5912.m1	3
"retinal binding"	GO:0005502;GO:0016918;GO:0005501;GO:0019840	3	aten_0.1.m1.6216.m1	2
"retinal binding"	GO:0005502;GO:0016918;GO:0005501;GO:0019840	3	aten_0.1.m1.12427.m1	-8
"transporter activity"	GO:0005215;GO:0015075;GO:0022857;GO:0015318	1	aten_0.1.m1.1789.m1	-6
"transporter activity"	GO:0005215;GO:0015075;GO:0022857;GO:0015318	1	aten_0.1.m1.5237.m1	0
"transporter activity"	GO:0005215;GO:0015075;GO:0022857;GO:0015318	1	aten_0.1.m1.26187.m1	9
"transporter activity"	GO:0005215;GO:0015075;GO:0022857;GO:0015318	1	aten_0.1.m1.19863.m1	0
"transporter activity"	GO:0005215;GO:0015075;GO:0022857;GO:0015318	1	aten_0.1.m1.15385.m1	-8
"transporter activity"	GO:0005215;GO:0015075;GO:0022857;GO:0015318	1	aten_0.1.m1.21648.m1	0
"transporter activity"	GO:0005215;GO:0015075;GO:0022857;GO:0015318	1	aten_0.1.m1.10842.m1	0
"transporter activity"	GO:0005215;GO:0015075;GO:0022857;GO:0015318	1	aten_0.1.m1.28083.m1	-1
"transporter activity"	GO:0005215;GO:0015075;GO:0022857;GO:0015318	1	aten_0.1.m1.29019.m1	3
"transporter activity"	GO:0005215;GO:0015075;GO:0022857;GO:0015318	1	aten_0.1.m1.12787.m1	-8
"transporter activity"	GO:0005215;GO:0015075;GO:0022857;GO:0015318	1	aten_0.1.m1.2490.m1	0
"transporter activity"	GO:0005215;GO:0015075;GO:0022857;GO:0015318	1	aten_0.1.m1.4490.m1	6
"transporter activity"	GO:0005215;GO:0015075;GO:0022857;GO:0015318	1	aten_0.1.m1.31334.m1	-3
"transporter activity"	GO:0005215;GO:0015075;GO:0022857;GO:0015318	1	aten_0.1.m1.19001.m1	2
"transporter activity"	GO:0005215;GO:0015075;GO:0022857;GO:0015318	1	aten_0.1.m1.30357.m1	0
"transporter activity"	GO:0005215;GO:0015075;GO:0022857;GO:0015318	1	aten_0.1.m1.6454.m1	-13
"transporter activity"	GO:0005215;GO:0015075;GO:0022857;GO:0015318	1	aten_0.1.m1.22865.m1	2
"transporter activity"	GO:0005215;GO:0015075;GO:0022857;GO:0015318	1	aten_0.1.m1.19339.m1	-11
"transporter activity"	GO:0005215;GO:0015075;GO:0022857;GO:0015318	1	aten_0.1.m1.11476.m1	0
"transporter activity"	GO:0005215;GO:0015075;GO:0022857;GO:0015318	1	aten_0.1.m1.30383.m1	0
